ROI ID,Total Intensity,Time,Frame Id
17A,776596,17.183892,t030_0_1
18A,582545,17.183892,t030_0_1
19A,694378,17.183892,t030_0_1
20A,260552,17.183892,t030_0_1
1A,1132809,17.77644,t031_0_1
2A,1339795,17.77644,t031_0_1
3A,1296910,17.77644,t031_0_1
4A,1383301,17.77644,t031_0_1
5A,1006524,17.77644,t031_0_1
6A,679575,17.77644,t031_0_1
7A,585601,17.77644,t031_0_1
8A,575558,17.77644,t031_0_1
9A,1051055,17.77644,t031_0_1
10A,953655,17.77644,t031_0_1
11A,886311,17.77644,t031_0_1
12A,851078,17.77644,t031_0_1
13A,985829,17.77644,t031_0_1
14A,1029830,17.77644,t031_0_1
15A,964449,17.77644,t031_0_1
16A,774327,17.77644,t031_0_1
17A,767107,17.77644,t031_0_1
18A,581725,17.77644,t031_0_1
19A,687978,17.77644,t031_0_1
20A,261082,17.77644,t031_0_1
1A,1126820,18.368988,t032_0_1
2A,1330791,18.368988,t032_0_1
3A,1309029,18.368988,t032_0_1
4A,1376558,18.368988,t032_0_1
5A,1026725,18.368988,t032_0_1
6A,677844,18.368988,t032_0_1
7A,590289,18.368988,t032_0_1
8A,557070,18.368988,t032_0_1
9A,1057993,18.368988,t032_0_1
10A,967682,18.368988,t032_0_1
11A,897356,18.368988,t032_0_1
12A,859353,18.368988,t032_0_1
13A,999951,18.368988,t032_0_1
14A,1024358,18.368988,t032_0_1
15A,963397,18.368988,t032_0_1
16A,763771,18.368988,t032_0_1
17A,789402,18.368988,t032_0_1
18A,573385,18.368988,t032_0_1
19A,670312,18.368988,t032_0_1
20A,261231,18.368988,t032_0_1
1A,1129115,18.961536,t033_0_1
2A,1343589,18.961536,t033_0_1
3A,1315791,18.961536,t033_0_1
4A,1317471,18.961536,t033_0_1
5A,1025177,18.961536,t033_0_1
6A,679572,18.961536,t033_0_1
7A,590092,18.961536,t033_0_1
8A,548885,18.961536,t033_0_1
9A,1065086,18.961536,t033_0_1
10A,964842,18.961536,t033_0_1
11A,889369,18.961536,t033_0_1
12A,849235,18.961536,t033_0_1
13A,1003315,18.961536,t033_0_1
14A,1018456,18.961536,t033_0_1
15A,956864,18.961536,t033_0_1
16A,767477,18.961536,t033_0_1
17A,776017,18.961536,t033_0_1
18A,581451,18.961536,t033_0_1
19A,674077,18.961536,t033_0_1
20A,260609,18.961536,t033_0_1
1A,1135362,19.554084,t034_0_1
2A,1349259,19.554084,t034_0_1
3A,1326053,19.554084,t034_0_1
4A,1240327,19.554084,t034_0_1
5A,1022366,19.554084,t034_0_1
6A,680377,19.554084,t034_0_1
7A,598709,19.554084,t034_0_1
8A,550603,19.554084,t034_0_1
9A,1056707,19.554084,t034_0_1
10A,980696,19.554084,t034_0_1
11A,896551,19.554084,t034_0_1
12A,842087,19.554084,t034_0_1
13A,1013741,19.554084,t034_0_1
14A,1032981,19.554084,t034_0_1
15A,968825,19.554084,t034_0_1
16A,763415,19.554084,t034_0_1
17A,793405,19.554084,t034_0_1
18A,584690,19.554084,t034_0_1
19A,681637,19.554084,t034_0_1
20A,261170,19.554084,t034_0_1
1A,1139716,20.146632,t035_0_1
2A,1357828,20.146632,t035_0_1
3A,1336041,20.146632,t035_0_1
4A,1165594,20.146632,t035_0_1
5A,1015916,20.146632,t035_0_1
6A,685782,20.146632,t035_0_1
7A,603198,20.146632,t035_0_1
8A,556009,20.146632,t035_0_1
9A,1051841,20.146632,t035_0_1
10A,988062,20.146632,t035_0_1
11A,895477,20.146632,t035_0_1
12A,856047,20.146632,t035_0_1
13A,1007018,20.146632,t035_0_1
14A,1031384,20.146632,t035_0_1
15A,966567,20.146632,t035_0_1
16A,779330,20.146632,t035_0_1
17A,772532,20.146632,t035_0_1
18A,577241,20.146632,t035_0_1
19A,682694,20.146632,t035_0_1
20A,260529,20.146632,t035_0_1
1A,1139327,20.73918,t036_0_1
2A,1355323,20.73918,t036_0_1
3A,1324983,20.73918,t036_0_1
4A,1131235,20.73918,t036_0_1
5A,1010577,20.73918,t036_0_1
6A,674072,20.73918,t036_0_1
7A,597805,20.73918,t036_0_1
8A,553885,20.73918,t036_0_1
9A,1047121,20.73918,t036_0_1
10A,997514,20.73918,t036_0_1
11A,892261,20.73918,t036_0_1
12A,851236,20.73918,t036_0_1
13A,1010937,20.73918,t036_0_1
14A,1039439,20.73918,t036_0_1
15A,966566,20.73918,t036_0_1
16A,760854,20.73918,t036_0_1
17A,783582,20.73918,t036_0_1
18A,575523,20.73918,t036_0_1
19A,684194,20.73918,t036_0_1
20A,260890,20.73918,t036_0_1
1A,1138459,21.331728,t037_0_1
2A,1354302,21.331728,t037_0_1
3A,1297377,21.331728,t037_0_1
4A,1156901,21.331728,t037_0_1
5A,1025014,21.331728,t037_0_1
6A,680144,21.331728,t037_0_1
7A,600441,21.331728,t037_0_1
8A,556896,21.331728,t037_0_1
9A,1013876,21.331728,t037_0_1
10A,998716,21.331728,t037_0_1
11A,908403,21.331728,t037_0_1
12A,854350,21.331728,t037_0_1
13A,1017670,21.331728,t037_0_1
14A,1028981,21.331728,t037_0_1
15A,966826,21.331728,t037_0_1
16A,758669,21.331728,t037_0_1
17A,776546,21.331728,t037_0_1
18A,570177,21.331728,t037_0_1
19A,685566,21.331728,t037_0_1
20A,261422,21.331728,t037_0_1
1A,1134963,21.924276,t038_0_1
2A,1352877,21.924276,t038_0_1
3A,1276645,21.924276,t038_0_1
4A,1236204,21.924276,t038_0_1
5A,1036276,21.924276,t038_0_1
6A,675391,21.924276,t038_0_1
7A,604239,21.924276,t038_0_1
8A,552774,21.924276,t038_0_1
9A,1030415,21.924276,t038_0_1
10A,973273,21.924276,t038_0_1
11A,910583,21.924276,t038_0_1
12A,850299,21.924276,t038_0_1
13A,1021860,21.924276,t038_0_1
14A,1031328,21.924276,t038_0_1
15A,967491,21.924276,t038_0_1
16A,763596,21.924276,t038_0_1
17A,773555,21.924276,t038_0_1
18A,577875,21.924276,t038_0_1
19A,693587,21.924276,t038_0_1
20A,261024,21.924276,t038_0_1
